text,spam
re statu steve welcom back let s have coffe asap and review all the project under way vinc from stephen stock enron emailadress enronxg on NUMBER am to vinc j kaminski hou ect emailadress ect subject statu hi vinc winston is tell me that he ha start a seriou of present to certain member of your group to help everyon better understand the variou compon that have been document how is that go from your perspect are your peopl get anyth out of it also the var document wa complet last week and i ve just ask for a full print copi of it to be creat mand given to your depart i ve just engag a small team to document the credit reserv model as a final piec and then we are done with the core document regard stev,0
re dash request david thank i you on my messag to john sherriff pleas let me know what you think about my comment vinc david gort NUMBER am to vinc j kaminski hou ect emailadress ect subject re dash request vinc i ll send you the dash that wa done previous for the use lng tanker the mystic ladi now renam as the hoegh galleon the analysi use in thi transact wa not detail due the short time frame we had to analyz thi transact as well as to enron s right to termin thi charter for conveni we are present work on the analysi for a second new build lng tanker when thi analysi ha progress far enough that we have a draft dash i will forward it to you thi may be later thi week regard dav,0
luncheon at cera roundtabl in houston cambridg energi research associ cera is pleas that you will be join us on wednesday novemb NUMBER for our roundtabl session at the four season hotel in houston texa dure the roundtabl day our luncheon in between session will featur a special present from cera s latin america energi expert sondra scott speak about the futur of mexico s energi industri as a particip in cera s roundtabl on novemb NUMBER you are alreadi regist for thi luncheon we look forward to your particip sincer alberto bullrich lauren laidlaw busi develop associ special updat on brazil market rule and power play our multicli studi brazil market rule and power play is now be complet thi studi is a power tool to help evalu current and futur strategi test invest decis manag uncertainti and captur opportun in thi excit power market it will serv as both a blueprint for your immedi busi plan need and a guid for monitor and enhanc your strateg plan for near and long term develop for more inform on thi studi pleas visit our websit at http eprofil cera com offer mc brazpow,0
re risk report on guid to electricx hedg and request fo r gu est aess to enrononlin ed louis must be veri busi i sent her anoth messag regard your request i shall call her if there is no repli from her within NUMBER day pleas let me know vinc ekrapel on NUMBER pm to vinc j kaminski hou ect emailadress ect subject re risk report on guid to electricx hedg and request fo r gu est aess to enrononlin dear vinc i have not heard from louis and assum i cannot aess enrononlin as a result i have written what i can discern in the attach draft chapter for the risk guid to electr hedg could you review the enrononlin section and let me know if i have ani factual error obvious i welcom ani other comment you might have don t warri about ani textual problem me editor will catch those english is after all my thrid languag he said defens sorri i couldn t gain aess enrononlin look interest and the stock market seem to be give you a strong pat on the back well done thank for your help ed krapel origin messag from vinc j kaminski mailto vkamin emailadress ect enron com sent tuesday januari NUMBER pm to ekrapel vinc j kaminski subject re risk report on guid to electricx hedg and request for gu est aess to enrononlin ed i sent a messag to louis kitchen who run the enrononlin effort she should be get back to you shortli vinc ekrapel on NUMBER pm to vinc j kaminski hou ect emailadress ect subject risk report on guid to electricx hedg and request for gu est aess to enrononlin dear vinc greet from boston where we re do all we can to help keep the price of ga high as i may have told you earlier i m write a guid to electr hedg for risk public similar to the report on oil i had plan to write a signific section on enrononlin and in the midst of my research on the topic wa deni aess by enron s gatekeep can you help get me in as alway the best from here ed krapel origin messag from donna greif mailto dcorrig emailadress ect enron com sent tuesday januari NUMBER pm to ekrapel emailadress esaibo com subject request for guest aess dear mr krapel thank you for request guest aess to enrononlin unfortun we are unabl to give you quest aess at thi time enrononlin is exclus for those compani who can transact wholesal energi commod and relat product in addit you had indic within the comment section of your email that you are prepar a guid to electr hedg for risk public i have forward your inquiri to our public relat depart along with your contact inform should you not hear back from anyon within a reason amount of time pleas feel free to contact our call center at NUMBER help NUMBER sincer donna corrigan greif enrononlin help desk NUMBER attl htm,0
sevil norma i would like to proceed on two front with sevil both hl visa and the green card i shall rather work hard to keep my employe happi here than tri to attach them to the job through immigr arrang they can see through such arrang and it de motiv them vinc,0
re good morn that s great john p s bob parrino told me you were at ut last week we academ realli appreci your willing to share your experi with us and our student at NUMBER am NUMBER you wrote john i shall see christi tomorrow and i shall talk to her about the project friday feb NUMBER work for me vinc john d martin on NUMBER am to vkamin emailadress enron com subject good morn vinc just an updat for you and a question first i have talk to christi and correspond via e mail we don t have date to talk to lay skill and fastow as yet but christi is work on it i will prompt her again next week the second item of busi is a question i want to see if we can move our meet in spring busi educ and the new economi workshop back a week to friday februari NUMBER rd one of the attende ha a confer he want to attend on march NUMBER nd let me know asap if the NUMBER rd work for you i have committ from a number of folk for the workshop and i think it will be great fun and a wonder learn experi for us all john john d martin carr p collin chair in financ financ depart baylor univers po box NUMBER waco tx NUMBER offic NUMBER fax j _ martin emailadress baylor edu web http hsb baylor edu html martinj home html john d martin carr p collin chair in financ financ depart baylor univers po box NUMBER waco tx NUMBER offic NUMBER fax j _ martin emailadress baylor edu web http hsb baylor edu html martinj home html,0
re thank you dr kaminski i can stop by ani thursday or friday to meet grant i think that will be great for me to understand better what you are do in your group and i will be do thi summer could you let me know which day would work for you pleas sevil yaman depart of econom univers of houston houston tx NUMBER on thu NUMBER feb NUMBER vinc j kaminski emailadress enron com wrote sevil we are look forward to have you here if you want you can stop by one day and i shall introduc you to grant masson with whom you will be work thi summer vinc sevil yaman on NUMBER am to vkamin emailadress enron com subject thank you hi dr kaminski yesterday i learn from shannon roger at the associ analyst program that i wa offer a summer associ internship posit in your group i am alreadi veri excit about thi posit and look forward to work in your group mani thank for your consider sevil yaman depart of econom univers of houston houston tx NUMBER,0
re NUMBER headcount inform dawn here it is dawn derr emailadress enron NUMBER am to shirley crenshaw hou ect emailadress ect subject re NUMBER headcount inform shirley get it to me as soon as you can thank dawn shirley crenshaw emailadress ect NUMBER am to dawn derr corp enron emailadress enron subject re NUMBER headcount inform dawn i apolog i have not been abl to pin vinc down howev he did take it with him thi morn he will be in prc meet all day and i told him you need it yesterday i hope it is not too late let me know thank shirley dawn derr emailadress enron NUMBER pm to shirley crenshaw hou ect emailadress ect subject NUMBER headcount inform shirley i need the headcount inform for vinc s group no later than thursday juli NUMBER let me know if thi is a problem dawn,0
congratul vinc nice job dr manag director hey is constrain technic anyth like constrain optim clayton,0
financi mathemat grad from u of c vinc and ravi below is a messag from the student whose resum i forward to you earlier thi week vinc i suspect he may be best suit for your group but i don t know what your current need are unfortun i m leav enron and my last day is friday of thi week so i won t be around to help thi guy through the process or host him when he is here can either of you suggest someon i can ask to handl thi for you if you re interest in him thank regard laura origin messag from laura howenstin emailadress enron e NUMBER enron emailadress enron com sent wednesday februari NUMBER pm to howenstin laura subject fwd from kodjo adovor to date tue NUMBER feb NUMBER dear laura i will be in texa close to houston for spring break between march NUMBER and march NUMBER i wa wonder if vinc and ravi will be interest in an inform interview on one of those day dure lunch or someth like that i can just come in and talk to them about what they do and take a look at the work environ thank regard kodjo adovor the univers of chicago financi mathemat get your free download of msn explor at http explor msn com,0
re congratul right back at you great job,0
re storag meet ladi and gentlemen stinson just point out that i forgot to mention that the meet is schedul for tomorrow NUMBER th of march NUMBER between NUMBER pm and NUMBER pm it may seem like a veri short notic howev we mark mari kara mike virawan and myself had initi set thi time and date last week in the futur i will make sure that everyon is notifi earli sorri for ani inconveni thi may have caus thank you shalesh ganjoo,0
schedul vinc my schedul for the risk NUMBER confer in houston is arriv sunday NUMBER pm stay at the houstonian depart tuesday NUMBER pm hope we can get togeth thank aram cell phone NUMBER,0
re kwi user group vinc ye pleas go ahead david origin messag from vinc j kaminski emailadress enron com mailto vinc j kaminski emailadress enron com sent NUMBER april NUMBER to djw emailadress kwi com subject re kwi user group david i can ask our ceo john sherriff pleas let me know by NUMBER a m central time wednesday vinc david warwick on NUMBER pm to vinc j kaminski emailadress enron com subject re kwi user group vinc sorri to hear you cannot make it you would obvious have been the big catch in term of a london base replac who did you have in mind and what sort of subject could they cover david origin messag from vinc j kaminski emailadress enron com mailto vinc j kaminski emailadress enron com sent NUMBER april NUMBER to djw emailadress kwi com vinc j kaminski emailadress enron com shirley crenshaw emailadress enron com subject re kwi user group david i regret to inform you i am unabl to attend the confer due to previou commit would you consid a speaker form our london offic vinc david warwick on NUMBER am to vinc j kaminski emailadress enron com subject re kwi user group vinc ani further thought on thi david origin messag from vinc j kaminski emailadress enron com mailto vinc j kaminski emailadress enron com sent NUMBER april NUMBER to djw emailadress kwi com vinc j kaminski emailadress enron com vkaminski emailadress aol com subject re kwi user group david thank for the invit i shall check my schedul on monday and will get back to you regard the confer i hope you will a veri happi easter vinc david warwick on NUMBER pm to vinc j kaminski emailadress enron com subject kwi user group dear vinc pleas may i reintroduc myself we met last year at the sydney eprm confer which my compani kwi sponsor i chair the session at which you spoke as you may rememb my compani kwi are one of the world s lead provid of system kw NUMBER and consult for energi trade and risk manag we have over NUMBER client worldwid includ mani of the world s lead energi compani not enron unfortun north america tva ontario power cinergi bonnevil power europ enel atel electrabel edf nordic vattenfal fortum sydkraft statkraft birka energi norsk hydro each year we stage a kwi user forum a NUMBER day event attend by lead trade and risk staff from our client last year there were about NUMBER deleg the agenda primarili focuss on issu surround risk manag for the energi sector the agenda compris keynot present on burn risk issu from industri lead energi speaker and practic workshop focuss around use our softwar thi year event is at a luxuri hotel in the wonder spanish citi of barcelona and run from the even of sunday septemb NUMBER th to tuesday septemb NUMBER th the main confer dinner is on the monday even and is alway a memor event thi year it is in a lead barcelona restaur preced by a bu tour of the citi with a stop for pre dinner drink i would like to invit you to make the open keynot address the highlight of the confer the subject could be a gener energi risk relat topic a gener insight into the secret of enron s continu suess in the energi market your thought on the futur develop on energi market and other commod relat bandwidth etc worldwid obvious we would cover all your delag cost includ aomod food and drink what s in it for you mani of our user are some the energi sector lead risk thinker and i m sure you would enjoy meet them and exchang view pleas let me know if you are abl to aept the invit best regard david warwick market dierctor and co found,0
institut of intern financ annual subscript robert johnston ha ask me to charg vinc s depart for NUMBER of the cost of the annual subscript to iif the annual cost is dollar NUMBER k therefor the cost for NUMBER is dollar NUMBER thi inform is for maureen raymond s use i will be happi to process the invoic for payment but in order for me to do so i will need the proper code for vinc s depart pleas let me know if you are agreeabl to thi if you have question you may wish to contact robert johnston directli at NUMBER thank sharon NUMBER,0
point for singh meet vinc pleas find below a note i had prepar for wade cline who is meet with a repres of the prime minist s offic tomorrow i think you may find these point use addit i am attach a copi of a small present i made saturday in mumbai on roadblock in the power sector with special refer to wat need to be done to start trade it benefit i have been work with the henwood team that arriv today and i think a good part of the data is now in place i will be arrang meet with some offic from the transmiss side and gather ani addit data there too krishan got in last night i convey your best wish to him we will hope have a use day with henwood folk tomorrow i look forward to be in houston possibl by the end of the come week hope you and the team are do well regard sandeep forward by sandeep kohli enron _ develop on NUMBER am sandeep kohli NUMBER am to wade cline enron _ develop emailadress enron _ develop subject point for singh meet wade pleas find below a brief note on what i feel your tack should be with n k singh who is suppos to be a hard negoti i am assum here that thi will be more of an introductori meet where both side are feel out the other the two meet i had arrang over the weekend would hope have given you a better idea of the think of at least these two peopl o the issu incident in the indian system the governor of ani state is a central govern nomine he is the eye and ear of the central govt in the state pleas see basak s meet in that light the messag he take will like go directli to the pmo in delhi i will therefor be work close to convey the right impress for n k singh clearli there are three thing you would tri to convey a descript of the problem some of the result consequ if it is not solv soon enough and convey the fact that there are win win solut well within the goi s power to implement that would in fact enhanc hi reput and the countri s as one that live up to it reput i would be care to make the point that we are not go to give up ani valu but are will to be aomod to mseb gom and goi need either through financi re engin or through get direct aess to the market in some area thi will also fli well with enron manag that is more comfort with market risk than polit describ the problem dpc ha a ppa back by goi mseb s monthi collect not improv are in the rang of rs NUMBER cr month mseb and gom clearli do not have the resourc in the short run NUMBER yr to meet these oblig henc central intervent is need in a grid of NUMBER mw maharashtra grid size absorb an addit NUMBER mw phase ii at one go is difficult howev if we take western region grid size is NUMBER mw clearli absorb all the power in that framework is much easier to thi if we add northern and southern grid we can probabl evacu out anoth NUMBER mw through the interconnect henc there is definit valu in look at thi issu at a nation level addit it is not just solvabl at that level but actual answer to the cri need for power in the countri and henc is a boon for the govt and should be treat as such consequ of not solv the problem we can call upon the sovereign guarante which will cover our partial payment howev thi would almost definit lead to a deterior of the countri s credit rate put back incom invest into the petroleum sector where privat particip program is about to be unveil in NUMBER o we need to get someon to negoti with pleas use your good offic to quickli form a repres group that includ central state govt and seb repres so that we can work on the solut without activ particip from pm s offic we are like to wast preciou time bounc between the seb gom and variou ministri of goi hope thi help regard sandeep,0
thank you for power NUMBER hi vinc just want to thank you for your particip at power NUMBER last week and for contribut to the suess of the confer the feedback we receiv wa absolut glow and we were delight with the smooth run of the event thank you for be a key part of that as alway your present went down extrem well and your presenc at our event make a big differ as peopl are alwya keen to hear both form you person and from enron as a compani as i mention to you i have recent been given the respons of creat and develop a new confer stream in the financi technolog sector under the water brand so i would like to take thi opportun to say how much i have enjoy work with you in the past coupl of year and to wish you the best of luck in the futur pleas stay in touch and if you come to new york pleas let me know so i can take you out for a drink best regard and thank you again both for your patienc in help me research topic and for be so will to particip at our event emma emma wolfin manag water confer tel NUMBER ext NUMBER,0
aess to research project track databas kevin kindal brought to my attent that a number of new member in the group may need to get aess to the research project track databas in lotu note aess can be request through use of the secut resourc request form aess from lotu note just submit the form request that you be ad as a user of the research group s research project track databas thank stinson,0
lng meet vinc befor i contact the london staff about next wednesday s meet i wa wonder if we could move it up a littl bit the reason is that by NUMBER pm in houston it is NUMBER pm in london and i thought it might be difficult to round up the crew in london at that time pleas let me know if we have plan to chang the time thank eric,0
re chapter NUMBER revis dear vinc and grant pleas find attach our butcher of your work onli joke we ve tie the chapter in with what ha gone befor and chang some of your notat so that it is consist with our vinc could you pleas send thru the footnot refer to in the chapter at your conveni could you also pleas suppli a full refer for routledg seppi spatt NUMBER grant i hope you don t mind we ve call pdjd just jd to fit in more with our work pleas also can you suppli the last figur befor you disappear do you want us to write the summari mani thank again for all your effort it s all look good best regard chri origin messag from grant masson to chri strickland sent tuesday june NUMBER am subject re chapter NUMBER revis chri i can t decid if i should take your silenc over the past sever week to mean that you are get stuck into finish up the book or you are just so thoroughli disgust with our work that you would like to wash your hand of us i ve been stuck on tri to get the last figur mention in the chapter into a format that i like the problem is the volatil found in the regress is on the order of sever hundr percent and so when i plot the histor data next to a simul curv over the cours of the year the simul curv tend to drift up or down stupidli both in the jump diffus and garch jump diffus model ani suggest would be aept with pleasur i wonder if i should skip the figur it seem a piti to do so howev becaus otherwis the last section come off as a bit of an afterthought and i would like to present a practic exampl again ani guidanc would be appreci anyway i am send you a somewhat improv draft now minu onli the last figur rather than sit on the whole thing while i stew on thi bit i hope thi will be use to you becaus i am leav for holiday at the end of the week i can guarante you that you will have a final draft befor then regard grant see attach file cs NUMBER doc ed _ co NUMBER _ volatil zip,0
it secur and standard notic inform risk manag it secur and standard notic password the key to maintain inform and system secur is the use of well select and guard password pleas rememb your password is our first line of defens it is import that your password should be uniqu and onli known to you your password should never be share with someon els a password must never be written down i e post it note store in file on person comput at workstat hidden under keyboard configur on termin hot key etc password must be chang everi NUMBER day strong password select criteria will soon be autom for all employe for instruct on select a good password or to the view the compani password polici and standard click here pleas keep in mind that the enron conduct of busi affair hold employe respons for password secur inform risk manag conduct period audit to ensur complianc with compani polici for ani problem encount concern password control pleas call your appropri help desk avail NUMBER hr day NUMBER day week,0
california updat NUMBER a sourc within the gener commun confirm press report that coram energi plan to file an involuntari bankruptci earli next week through an intermediari we were abl to corrobor thi inform with a senior member of the ca iso board coram energi is a rel small wind gener qf base in west vancouv british columbia though it also own wind station in california coram ha NUMBER kw unit the sourc believ that thi file may have been precipit by the fact that mani peopl believ it would take a blackout for governor davi to be abl to get hi bailout plan pass by the legislatur it is unlik that blackout would happen in april or may mean a long wait for the cash strap qf to wait to get paid the file will be against socal in order to file an involuntari bankruptci coram would have to file along with at least two other creditor owe dollar NUMBER or more sourc report coram ha two other creditor who will file with them work on find out who they are sourc also report that other qf are take legal advic on how to proceed in light of these develop,0
howard lawrenc for vinc hey vinc here is a pictur of howard lin and pictur of lawrenc the guy i spoke to you about over the telephon and hi new resum i will call alec tonight in london to let him know that you sent the other howard howard haughton over to enron uk lawrenc ha bank and onlin experi with hsbc he is be examin onli by one other compani that i know of william that is my competitor he also went to the chief invest offic of the san diego pension fund a friend of mine i don t think he is a best fit but if you like him i ll get him for you i have a great relationship with him ok thank jeff wesley ps i kinda like lawrenc s look vinc alway held in strict confid jeff wesley NUMBER hotlin NUMBER voic fax us NUMBER uk get free secur onlin email at http url ziplip com howardlin gif imageo NUMBER jpg lawrenceag NUMBER new doc,0
re the packag forward by vinc j kaminski hou ect on NUMBER pm vinc j kaminski NUMBER pm to valeri kholodnyi emailadress enron subject re the packag valeri thank a lot i have receiv the packag last week i wa travel and i did not have time to take a closer look at it yet i think about a trip to dalla sometim in the first few day of februari i hope you will find time for lunch i will contact you later thi week regard the date vinc valeri kholodnyi on NUMBER pm to vinc j kaminski emailadress enron com subject the packag dear vinc could you pleas acknowledg receipt of the packag with a copi of my articl on spike in power price as well as copi of my book and some of my other relev articl that i recent sent to you i look forward to hear from you sincer valeri,0
improv process for engag temporari worker as you are awar enron util temporari staf servic to satisfi staf requir throughout the compani for the past sever month a project team repres enron s temporari staf user have research and evalu altern manag servic program to determin which sourc would best meet our current and futur need in term of qualiti perform and cost contain object the busi unit implement project team member are lauri koenig oper manag ee carolyn vign administr ee linda martin aount aount payabl corpor beverli stephen administr ena norma hasenjag human resourc et s peggi murley administr network jane ellen weaver enron broadband servic paulett obrecht legal corpor georg weber gss in addit eric merten eb kathi cook ee NUMBER ami binney sharon b seller oper cherri carbonara market commun cynthia duhon staf partner manag,0
organiz chang given the evolut of a number of our busi we have decid to make an organiz chang the chang is in respons to a number of factor first as a part of our new initi in enron net work it is becom clear that we have the opportun to quickli expand enron s underli busi model to other commod market such an expans requir a coordin focu on strategi as we select and develop these opportun second the suess of enrononlin and the continu expans of our wholesal activ in north america and europ have increas the coordin requir across our north american and european oper as a result of these two factor we are make the follow organiz chang effect immedi cliff baxter will move from enron north america to enron corp as execut vice presid and chief strategi offic mark frevert will becom chairman and ceo of north america replac cliff in addit mark will remain chairman of enron europ john sherriff will becom presid and ceo of enron europ we are confid that these chang will increas the effect of our organ pleas join us in congratul cliff mark and john on their new respons,0
re enl dailyupd txt you have been subscrib to enl dailyupd txt with the email address vkamin emailadress enron com to unsubscrib send a blank email to,0
credit exposur model bill attach are the spreadsheet for the credit exposur model and the xll file we have perform some test and the number look reason howev more extens test use realist data is need we would like to pass the model to you so you can have someon check it more extens and compar the model with what you are use also pleas kindli inform me of ani suggest to improv the model as well as ani problem you may find i can be reach at NUMBER best alex,0
confer on risk manag the state of the art januari NUMBER we confirm receipt of your registr for the abov mention confer the confer will be held at new york univers stern school of busi henri kaufman manag center NUMBER west NUMBER th street new york citi registr and continent breakfast will begin at NUMBER a m when you will receiv the confer materi and a name tag meanwhil if you have ani question regard the confer pleas do not hesit to contact me mari t jaffier nyu salomon center stern school of busi NUMBER west NUMBER th street suit NUMBER new york ny NUMBER tel NUMBER fax NUMBER http url stern nyu edu salomon,0
a resum john thi is a resum i receiv today from my friend pleas take a look at it what follow below is a copi of hi messag to me dear vincent i veri much would like to ask you for a career advic i am look for new challeng and new profession opportun possibl there would be such opportun around yourself at enron corpor i trust that my strongest asset is my intellectu capit and abil to look from new angl into complex issu besid of the experi of work under jacob goldfield an paul jacobson at goldman on the interest rate swap and proprietari desk i wa a part of research effort of john meriweth group at salomon brother i head the european interest option desk at dkbi in london and i have manag a small hedg fund in partnership with albert friedberg i hold ph d in mathemat from mit and i have studi under nobel laureat in econom bob merton i veri much would like to appli my knowledg of capit market trade and research in the field of energi market with my veri best regard and person wish mark kierlanczyk godel partner llc NUMBER wall street suit NUMBER new york ny NUMBER tel NUMBER mkierlanczyk emailadress fmgini com,0
mgmt NUMBER rice univers here are your roster for mgmt NUMBER let me know if you need a list of e mail address as well i will updat you as student schedul chang pam NUMBER doc,0
re stress correl hi everybodi follow up on our discuss on stress correl i made a spreadsheet and a dll here is what it doe in the input main sheet the user ha to specifi the size of the correl matrix the row and column for the element he want to stress row NUMBER and col NUMBER in the exampl the integ number n _ iter the origin correl matrix in the output see sheet result we see NUMBER column the first column contain possibl correl valu from NUMBER to NUMBER n _ iter NUMBER number for the element NUMBER the second column contain the smallest eigenvalu for the stress correl matrix which is the same as the origin matrix except the element NUMBER and NUMBER which take valu from NUMBER to NUMBER thu the user can see which valu for the chosen element NUMBER are permit those for which the smallest eigenvalu is posit mark green in the exampl the user might decid that he want to assign the correl which is not permit to thi particular element the smallest eigenvalu is neg then the user might have a few option NUMBER all the element of the correl matrix will be modifi so that the chosen element ha the desir correl in it but the chang in the correl matrix is the smallest possibl in the sens of matrix norm thi is my next step to do for thi spreadsheet NUMBER just one column and the correspond row of cours will chang while the rest of the matrix will stay unchang kevin s suggest in thi case the user have to choos which column and row he prefer to modifi in my exampl column row NUMBER or column row NUMBER we can discuss thi approach with risk control and see how they like it i send you onli the spreadsheet with an exampl now tanya,0
vega v emailadress r credit reserv model updat attach is a draft of the vega var implement document we will discuss thi issu tomorrow index var and the vega var statu becaus ani modif of the var model ha to be code into the new version by it the index var model and the vega var model are on the wait list to get into it group s door current they are struggl with the credit model aord to jonathan le they will implement the prudenc model after the credit and befor anyth els so it s uncertain when they can begin these two project credit reserv model statu new version develop by it is still in the debug stage two major differ exist between the new and old version NUMBER old version use delta gammar methodolog new version use full evalu it group is not comfort with their implement of the spread option and swaption evalu i am work with them on it NUMBER insur project are new to the new version it also want our help too onli after the it finish the debug process could we start test the new version with the current one thank vincent,0
re invit to my hous toni great i look forward to visit you and your wife on april the NUMBER nd no dietari restrict vinc from anthoni mend emailadress enron commun on NUMBER pm to vinc j kaminski hou ect emailadress ect emailadress enron subject re invit to my hous vinc april NUMBER is fine thank for aept the invit do you have ani dietari restrict or prefer pleas it is no troubl to tell us my wife would be do the cook but i can speak for her pleas let me know thank you toni vinc j kaminski emailadress ect NUMBER am to anthoni mend enron commun emailadress enron commun emailadress enron vinc j kaminski hou ect emailadress ect vkaminski emailadress aol com subject re invit to my hous anthoni thank for the invit what about april NUMBER i have commit to differ speak engag chariti off site etc for all the saturday prior to thi date vinc from anthoni mend emailadress enron commun on NUMBER pm to vinc j kaminski hou ect emailadress ect subject invit to my hous vinc i hope you are well sorri i have not been in touch but i have been swamp tri to build my organ simultan as i endeavor to understand eb and navig it polit terrain quit interest i shall tell you more later my wife elisabeth and i would love to have you for dinner at our hous ani saturday at you conveni would pleas let me know which saturday would be suitabl we are both look forward to it so pleas let me know thank toni,0
telephon interview with the houston research group good morn quentin vinc kaminski and the research group would like to conduct a telephon interview with you sometim next week consid the time differ between houston and australia it probabl make sens to tri and schedul it veri earli in the morn your time say NUMBER am it would be NUMBER pm here in houston how doe next wednesday or thursday NUMBER or NUMBER at NUMBER am your time sound also pleas let me know if you want to be reach at home or work thank quentin and have a great day shirley crenshaw administr coordin enron research NUMBER email shirley crenshaw emailadress enron com,0
enron globe dear dr robert and benjamin vinc kaminski and i enjoy and appreci the opportun to speak with you thi morn enron is veri happi to agre to particip in stanford s globe project be conduct in partnership with mckinsey compani attach pleas find my busi card with all of my contact inform i look forward to hear from dr benjamin in the near futur to begin enron s involv thank you christi,0
re schedul and more jinbaek may NUMBER sound good i shall inform our hr depart i don t see ani project i could get go with your advisor on such a short notic when you come here you can determin in what area he could make the biggest contribut to enron i shall call or e mail him independ and talk to him vinc jinbaek kim on NUMBER am to subject schedul and more dr kaminski i think i ll be abl to start work from the last week of may but not from monday probabl i ll be abl to work from NUMBER wed will it be good i know it is not that much earlier than i mention NUMBER i am sorri and actual there is an e busi confer at haa school of busi organ by my advisor could you distribut the link and the attach invit letter to group interest in e busi and especi procur the link is as follow i am afraid you might forgot thi i told you in the last email my advisor ari segev at haa school of busi segev emailadress haa berkeley edu want me to ask whether you have ani idea on joint research with him dure the summer while i am stay there hi interest is in e busi what els and ha expertis in e procur system and marketplac xml base standard such as obi cxml xcbl rosettanet biztalk system interoper studi auction and negoti workflow system e catalog manag digit signatur edi etc etc mani technic aspect of e busi he want to do some kind of technic case studi that is benefici for both enron and him he may travel one or two time to houston to have a meet dure the summer and to be frankli thi will be good for me too becaus i can have a meet for my dissert while he is in houston could you think about the possibl of joint research with him thank you sincer jinbaek fcp invit pd,0
interview mike christian dear vinc NUMBER quentin kerr we will be pleas to do the initi due dilig in an interview phil taylor is contact quentin and get him down our sydney offic from hi univers in the next state queensland NUMBER re christian we will be veri glad for christain to interact with houston research on the weather forecast technolog howev we are veri skinni on w staff here like christian is our one onli and christian is do much work for both the power weather busi i wa think that we could run with our initi idea of have mike robert come to sydney there is still time befor the olymp will keep you post on quentin regard raymond vinc j kaminski emailadress ect NUMBER am to paul quilkey enron _ develop emailadress enron _ develop raymond yeow enron _ develop emailadress enron _ develop vinc j kaminski hou ect emailadress ect grant masson hou ect emailadress ect subject thank you paul raymond it took more than a few day to catch up after i came back from australia there are few thing i would like to bring up to your attent first of all i would like to thank you for your hospit i learn a lot about the australian market and wa greatli impress with the qualiti of the peopl at the sydney offic NUMBER the resum you sent to me and grant look quit good i think it make sens to interview thi person and we can help you with a phone interview NUMBER i have receiv anoth resum that look veri promis i am veri interest in thi guy and would be readi to bring him over to the state where we lack desper technic talent can you help us by interview him in sydney the main determin i need from you is whether he can function in a compani like enron as ani good academ he sent hi resum in a ps format and i shall fax you a copi in case you don t have a postscript reader on your system NUMBER christian werner doe some realli neat thing on the weather front i would like to determin if he can help us to upgrad our system can we bring him to houston for a week to discuss the weather forecast technolog with mike robert and joe hrgovcic i think that he could learn a lot from mike and other weather guy here how we translat weather info into busi relat inform i shall be glad to underwrit the cost of thi trip vinc,0
re avistar system forward by kevin g moor hou ect on NUMBER pm paig cox emailadress enron NUMBER am to kevin g moor hou ect emailadress ect subject re avistar system you re welcom i have vinc on the list now we are instal thi week and over next weekend we ll have to go to the locat to see if we ll have to pull addit cabl to vinc s desk i wouldn t look for it to be in befor next monday with regard to the bill i will have stella eli get with you on that thank you for all of the info paig kevin g moor emailadress ect NUMBER am to mike a robert hou ect emailadress ect paig cox corp enron emailadress enron vinc j kaminski hou ect emailadress ect shirley crenshaw hou ect emailadress ect subject avistar system i realli appreci you speak with gari regard the avistar system pleas inform me on what i need to do to make the process continu the locat for the avistar is eb NUMBER d the locat belong to vinc kaminski if you need more inform pleas call x NUMBER if possibl would you pleas inform me as when to expect the system connect date and time thank kevin moo,0
